0.005520634353160858, 0.16871900856494904, 0.13408516347408295
0.0943840891122818, 0.1873447746038437, 0.13424602150917053
0.08074801415205002, 0.14115986227989197, 0.1311907321214676
0.00300004449672997, 0.1354912966489792, 0.1311907321214676
0.011090390384197235, 0.14671048521995544, 0.15960471332073212
0.006259050685912371, 0.18444585800170898, 0.15960471332073212
0.0046803588047623634, 0.13755299150943756, 0.15960471332073212
0.005575970746576786, 0.1309610903263092, 0.15960471332073212
0.0025386337656527758, 0.11675321310758591, 0.15960471332073212
0.012568141333758831, 0.16230951249599457, 0.15960471332073212
