0.0054727657698094845, 0.1675122082233429, 0.1418655514717102
0.11541640758514404, 0.1396179348230362, 0.13279500603675842
0.13793455064296722, 0.13305047154426575, 0.18587557971477509
0.002644465770572424, 0.1435500979423523, 0.18587557971477509
0.022825296968221664, 0.11224780231714249, 0.1442910134792328
0.00629040552303195, 0.1918592005968094, 0.1442910134792328
0.005027206614613533, 0.1199682354927063, 0.11676575988531113
0.0015983972698450089, 0.14336851239204407, 0.11676575988531113
0.005389261059463024, 0.13243983685970306, 0.11676575988531113
0.009805123321712017, 0.17018193006515503, 0.11676575988531113
