0.0032312460243701935, 0.12689658999443054, 0.16210447251796722
0.026599779725074768, 0.11176294833421707, 0.10873392224311829
0.22346417605876923, 0.1718648076057434, 0.19182367622852325
0.0032768172677606344, 0.12706580758094788, 0.19182367622852325
0.010724280960857868, 0.1191820353269577, 0.2197084277868271
0.003532961243763566, 0.14662495255470276, 0.2197084277868271
0.0029286956414580345, 0.1151295080780983, 0.2197084277868271
0.003945602104067802, 0.14826039969921112, 0.2197084277868271
0.00033712407457642257, 0.15380419790744781, 0.2197084277868271
0.00600144499912858, 0.1463010311126709, 0.2197084277868271
